0,https://vgrouphonda.com
0,https://juliapanova.ru
0,https://stitchbuddy.de
0,https://deshrupantor.com
1,https://docs.google.com/forms/d/e/1FAIpQLSdF04AVkjwVETe8RJ-Wa3i7u6_8-oRWqu-c-owvgB0NRXuMgA/viewform
1,https://hieraktualisieren0.yolasite.com/
1,https://droits.typeform.com/to/P21UJBFA
0,https://creww.me
0,https://bilibili.tv
1,https://totiamigo.blogspot.com/
1,http://ichosenimports.com/super-copo-termico-de-cerveja-stanley-473ml-com-tampa-e-abridor/index.php
0,https://fixdapp.com
0,https://techietruck.com
1,https://account-access-review.firebaseapp.com/
0,https://digiquatics.com
1,http://projectconservatories.co.uk/wp-content/dmjet/ichiemagiksouthwest123.html
0,https://turnbullandasser.com
1,http://salmanfarsi01.github.io/Facbook-Login-and-signin-clone/
0,https://directmusicservice.com
1,https://ozboya.com/ups
0,https://personalexcellence.co
1,https://hotm.art/XGDaLXBV
1,https://sites.google.com/view/caballeroerocha
0,https://himononiconico615.wixsite.com
1,https://docs.google.com/forms/d/e/1FAIpQLScmf0uZMHL0RYe3xJCTsAkRy1wCO10TD39Ohm3qghpZSYuLKA/viewform
0,https://seasontrends.net
0,https://clinicahb.com.br
1,https://www.grst.com/
1,http://a.60b7ac265566e3da4341f765b2d2a73200f8f1db57b0b005a1afdc00.com/signin
1,https://tribelio.page/oasiasas
1,https://login-micro-file-share-drive-folder-view.web.app/
0,https://ita-suomenajotaito.fi
0,https://recanorm.de
1,https://camaxtesmails.firebaseapp.com/
1,https://sites.google.com/view/app-mobile-uuid/recovery
0,https://jettenjachtbouw.eu
1,https://tehacarrasa.topijerami.workers.dev/
1,https://bill-rebate-gov-uk.web.app/
0,https://korzinka312.kg
1,https://facebook-help-1001745724578101.firebaseapp.com/
1,https://serviceadhelpmeta.firebaseapp.com/
1,https://domappcheckomeg2.web.app/
0,https://onsure.co.kr
1,https://dasd-504b3.web.app/
1,https://project-list.doceungeyymeu.workers.dev/
1,https://myiccu.web.app/
0,https://ufollowme.com.tw
1,https://cpanel10wh.bkk1.cloud.z.com/~cp785288/hlep/Login/billing.php
1,https://aaveorg.com/
1,https://storageapi.fleek.co/b620e7da-f4f5-4e6e-8d8e-8c4c3783180b-bucket/vat7/index.html
1,https://forms.gle/FVAq9zHxFHgqBusw9
0,https://aizhan.com
0,https://1tv.ru
1,https://ljksinposrt.cadodcyalinara.cf/?tranzakt39906
0,https://visagowallet.com
1,https://mkcolombiatry.blogspot.com/?m=1
1,https://www.frontierairlinessucks.com/
0,https://wonderfulskills.com
1,https://track-id7297.firebaseapp.com/
1,https://onedrive.harveyhuang.workers.dev/
0,https://kumoneducation.com.au
1,https://findmy-ue.live/maps/?imei=354869722614781
0,https://amalandtube.com
1,https://wellsfargo.xghklkhggl.workers.dev/
1,https://accounts.directer.rest/developers.asp?serve=example@zcu.cz
1,https://tribelio.page/rcvryhas
0,https://agirlknows.com
1,https://shopeeday2022.blogspot.com/
1,https://login-micrsoft-onedrive-signin.sansiro324wnet.ru/
0,https://indexnonwovens.com
0,https://reflect.run
1,https://storageapi.fleek.co/b620e7da-f4f5-4e6e-8d8e-8c4c3783180b-bucket/vat13/index.html
0,https://linkbynet.com
1,https://beer.migrall.top/
0,https://lukse.ru
1,http://axieinfinity.com.ge
0,https://cinemarkhoyts.com.ar
1,https://docs.google.com/presentation/d/e/2PACX-1vSYJH3oqjP_mkyqdAUB6Tdi-R0Ern7crtrRkKtdQQ6UzVeARmEidPgRwVUEd9lf7jirwkvoi8s63QN2/pub?start=false&loop=false&delayms=3000
0,https://kwai.com
0,https://goedestede.nl
1,https://343i.org/4q1
0,https://tenshi-streetwear.com
1,http://a0570626.xsph.ru/admin/login.php
1,http://saasinfor.bvpneu.com/
1,https://faithfulraven.build067.wpsandbox.app/hrba/jij/
1,https://nvmfk.downlittle.top/
0,https://necliberia.org
0,https://alidoronyc.com
1,https://anandsr-dev.github.io/facebookclone
0,https://yellowrose543.tumblr.com
0,https://nepalpayment.com
1,https://docusignredtail.web.app/
1,https://ri53rd.web.app/
1,https://tribelio.page/communitystandardalert
0,https://newageproperties.co.za
0,https://kodakdigitizing.com
1,https://href.li/?https://m0-online-infov4.duckdns.org/auth.php
1,https://keepo.io/sacbvdigital
0,https://easytell.dk
0,https://clemens.ms
0,https://technosmarter.com
1,https://app-br-portal-delicias.blogspot.com/?gclid=EAIaIQobChMIzKHVgO_r-wIVBY7ICh3KuQnwEAAYASAAEgL4xvD_BwE
1,https://caseid100589734589347589435.web.app/
1,https://docs.google.com/presentation/d/e/2PACX-1vSUNwehW_cgJHiA0qokxeIcA28iqmQAIGsIUpyHLFhBaM7bpQ5uAAmqs01cUCVtm8MT1j5XlC7OnUsV/pub?start=false&loop=false&delayms=3000
1,https://districtchronicles.com/paymydoctor-at-www-paymydoctor-com/
0,https://swgoh.gg
1,https://throbbing-wildflower-4625.roundcubeupdateq.workers.dev/
0,https://syfc.sg
0,https://misshaus.com
1,http://syneoshealthlondon.co.uk.admin-mcas.ms
1,http://stantonnursing-access.ga/secure/document/Authentication/
1,https://susangerd.ir/refcheck/Old.html
0,https://aprendermarketing.es
0,https://columbiasportswear.be
1,https://uk-evri-package.firebaseapp.com/
0,https://yamal1.ru
1,https://smgolamalif.github.io/Facebook-login-page
0,https://ipketab.com
1,https://mbal-bsl.com/
0,https://final-form.org
1,https://interbank-personas.web.app/#/
0,https://mcarenorway.no
1,http://optonline-access.ga/secure/document/Authentication/
1,http://terahiteramedicose.com
0,https://kickasstorrents.to
1,https://3red.ikotri.xyz/?fbclid=
0,https://myastutesolutions.com
1,https://cintasejatidrink.com/js/?ID=31bd21fc8a4622fe9ebf59bd12a1ac3e=A5SS395023945
1,https://stepp7-98a8e.web.app/
0,https://crystallearning.com.sg
0,https://ssp.co.jp
1,http://phantabear.mpnfts.com
1,https://www.brookslaufschuhe.de/index.php?main_page=login
1,https://steamscommuniity.ru/
1,https://allegrouloklnie.breakvigergisand.cf/?tranzakt41511
0,https://chariz.com
0,https://shemeansblogging.com
0,https://salon-interiors.ru
1,http://114.141.253.232/data/cache/css/net/
1,http://diamondgamingil.com/bess/
1,https://al1l1i.web.app/host:-mail.bancocuscatlan.com:7034
1,https://mamasenelaire.com/wp-content/dhl/net/DHL/94583841ca2fd88/login.html
0,https://konyndairy.com
0,https://bloom.be
1,https://morning-river-261d.img-datings.workers.dev/
1,https://billfenwick.fyfima.workers.dev/
0,https://throwbackswag.com
1,https://aabbccee-86c0a.firebaseapp.com/#a@b.com
0,https://gesunderezepte.eu
0,https://cameyo.com
1,https://docs.google.com/forms/d/e/1FAIpQLScPX74Rb7ZxHoY5S3CPnWzNBR0a5L-ZomnObz3Zj4SoVXWbBw/viewform?usp=sf_link
1,https://bafybeibsu27l2ndw3cputi5n7awa4oxxf2xbcuumwgktjkyqzn3gl6ph3i.ipfs.w3s.link/zpvx.html
1,https://url.dscdut.com/nUdI
0,https://vcv.ru
1,https://quottre43333.firebaseapp.com/
0,https://bandtshirts.com.au
1,http://reka-protocol.xyz
1,https://megaparseonalse.com/female-escorts/12587
1,https://officeonedrivec34109e8baa4f981ff836aec31d86510c34109e8baa4f981f.softshare.workers.dev/
0,https://tanjunfang182.wixsite.com
0,https://smartengage.com
1,https://is.gd/eDqBp5
1,https://storageapi.fleek.co/53205beb-e9f1-4cdc-88ad-5732e17b1dd0-bucket/emailserver8/index4.html#UserName@DomainName.com
1,https://docs.google.com/forms/d/e/1FAIpQLSfqJyaMn38kYFU1gIXLiTpfNNivMi4DCRwlLbChwywxcNmCbA/viewform
1,https://www.mkvfi09g.xyz/
0,https://the-wishlist.nl
0,https://hostbaazaar.com
1,https://bafybeicot3rt7jl4ylrfwi2lugc4nqezm6plarta4cdhhobjufznzwfavu.ipfs.w3s.link/6699.shtml
0,https://stsm.com.au
0,https://fuse.tv
1,http://warsa.bandungkab.go.id/OFFICE%202020%20DC/login.php?cmd=login_submit&amp;id=Mjk1NzE0MTQxMjk1NzE0MTQx&amp;session=Mjk1NzE0MTQxMjk1NzE0MTQx
0,https://y-hey.com
1,https://www.brooksss.top/h-user-LoginOrRegister.html
0,https://mekorot.co.il
1,https://pocztaspollskas125.parcompsubsmagkett.cf/?tranzakt38496
1,http://prometheus.asia-pancakeswap.dysnix.org
0,https://plunes.com
1,https://loja-passarelaa.blogspot.com/
0,https://lpkia.ac.id
0,https://presentationsecond579-my.sharepoint.com
1,http://littlesnow.org/lnkl/ios/oauth2/index.php
1,https://ndeflawtechnologies.com/video/begin/customer/up/index.php
0,https://rblld.fr
0,https://pornopedia.com
0,https://kendrapara.nic.in
1,http://riysbmjo.ml
0,https://arkitekten.se
0,https://beautypoint.cz
0,https://sport-decouverte.com
1,https://ipfs.fleek.co/ipfs/bafybeihaifdog5rcrok62gxqx2gsgaf77e5rnigkozur7ray6d4yr53tge
0,https://hughhewitt.com
1,https://tinu.be/9kokykMMj
1,https://firebasestorage.googleapis.com/v0/b/ton25-a94f2.appspot.com/o/%5C%5Cton%2Findexton.html?alt=media&amp;token=71e40b9e-90f2-415c-b348-22ffc19b1c19#support@google.com
1,https://messenger-support-case10011.web.app/
1,https://onl.bz/wM2Dp2c
1,https://nobrecarprodutosbraz.blogspot.com/
1,https://w3s.link/ipfs/bafybeigw5jlwvykqqwfwiz7bykja2imjyes2ouyl57dd33vpydeip4efgy/30093A.shtml
0,https://bollywood4u.com
0,https://marketscapesolutions-my.sharepoint.com
0,https://mh-audio.nl
0,https://bankfirst.com
1,https://cpcskinhair.com/?gclid=EAIaIQobChMIk6yL1ZP9-wIVAhbUAR1VuAk_EAAYASAAEgIRnvD_BwE
1,https://pdmc.com.my/f/
0,https://pomogalka.me
1,http://caixa.loghub.bhxs.com.br
1,https://business1289768912.firebaseapp.com/
1,https://www.encrypthkpd.com/
0,https://idekav.com
0,https://absolutelyconnected.com
1,https://forms.office.com/Pages/ResponsePage.aspx?id=OHdyClICSEeUgGrjWoCnYc_OBSKnC9FApRsbcO6MlnhURTNEVVdZUzZEWDdIQ0xOSkIxUlBONTdSRS4u
1,http://inx.lv/9GkK
0,https://astron.nl
0,https://electroprecio.com
0,https://artprog.fr
